month,day,year,temp[c]
11,1,1835,-1.4729999999999994
12,1,1835,-6.938
1,1,1836,-7.583
2,1,1836,-3.136
3,1,1836,5.728999999999998
4,1,1836,9.595999999999998
5,1,1836,13.504000000000001
6,1,1836,19.273000000000003
7,1,1836,19.025999999999996
8,1,1836,18.556000000000004
9,1,1836,14.873000000000001
10,1,1836,11.180000000000001
11,1,1836,2.793
12,1,1836,1.0500000000000003
1,1,1837,-4.047000000000001
2,1,1837,-5.244
3,1,1837,1.3009999999999997
4,1,1837,10.435999999999998
5,1,1837,15.328000000000001
6,1,1837,17.568
7,1,1837,18.362
8,1,1837,20.478
9,1,1837,15.570000000000002
10,1,1837,6.311
11,1,1837,3.1099999999999994
12,1,1837,-6.078
1,1,1838,-12.200000000000001
2,1,1838,-3.2089999999999996
3,1,1838,1.3090000000000006
4,1,1838,8.308
5,1,1838,15.42
6,1,1838,18.046
7,1,1838,19.485999999999997
8,1,1838,18.752000000000002
9,1,1838,16.897000000000002
10,1,1838,6.1389999999999985
11,1,1838,4.0329999999999995
12,1,1838,-2.7540000000000004
1,1,1839,-4.304
2,1,1839,-3.031
3,1,1839,-3.4010000000000002
4,1,1839,5.284999999999999
5,1,1839,15.957
6,1,1839,20.031999999999996
7,1,1839,22.107999999999997
8,1,1839,23.838
9,1,1839,16.907
10,1,1839,8.137
11,1,1839,3.343999999999999
12,1,1839,-7.004
1,1,1840,-5.244
2,1,1840,-5.619000000000001
3,1,1840,-1.8759999999999997
4,1,1840,5.389000000000001
5,1,1840,12.774999999999999
6,1,1840,18.012
7,1,1840,23.732000000000003
8,1,1840,19.177000000000003
9,1,1840,16.726
10,1,1840,7.930999999999998
11,1,1840,3.4169999999999985
12,1,1840,-9.038
1,1,1841,-4.479000000000001
2,1,1841,-9.145
3,1,1841,-1.3849999999999993
4,1,1841,9.119000000000002
5,1,1841,16.249
6,1,1841,21.168000000000003
7,1,1841,24.756
8,1,1841,21.960000000000004
9,1,1841,17.15
10,1,1841,11.302999999999999
11,1,1841,3.8020000000000014
12,1,1841,0.10199999999999913
1,1,1842,-6.882999999999999
2,1,1842,-4.656000000000001
3,1,1842,0.733000000000001
4,1,1842,6.082000000000001
5,1,1842,14.925000000000002
6,1,1842,19.128000000000004
7,1,1842,20.503
8,1,1842,19.457
9,1,1842,15.737
10,1,1842,7.983
11,1,1842,3.670999999999999
12,1,1842,0.18800000000000003
1,1,1843,-0.9610000000000005
2,1,1843,3.3459999999999983
3,1,1843,0.9280000000000005
4,1,1843,7.859000000000001
5,1,1843,12.356
6,1,1843,19.492
7,1,1843,19.721
8,1,1843,19.57
9,1,1843,12.868
10,1,1843,9.598000000000003
11,1,1843,2.6150000000000007
12,1,1843,-0.11199999999999952
1,1,1844,-4.558999999999999
2,1,1844,-0.11000000000000022
3,1,1844,0.9249999999999996
4,1,1844,5.471
5,1,1844,15.364999999999998
6,1,1844,17.851
7,1,1844,21.646
8,1,1844,20.631000000000004
9,1,1844,16.669
10,1,1844,8.237
11,1,1844,1.4210000000000003
12,1,1844,-7.442000000000001
1,1,1845,-3.3319999999999994
2,1,1845,-6.386000000000001
3,1,1845,-0.7020000000000002
4,1,1845,8.634000000000002
5,1,1845,14.844999999999999
6,1,1845,19.488000000000003
7,1,1845,23.525000000000002
8,1,1845,20.324999999999996
9,1,1845,13.562000000000001
10,1,1845,8.928
11,1,1845,3.8020000000000014
12,1,1845,0.7450000000000007
1,1,1846,-2.608000000000001
2,1,1846,-2.166000000000001
3,1,1846,3.6389999999999985
4,1,1846,9.931
5,1,1846,13.863999999999999
6,1,1846,16.494
7,1,1846,22.438000000000002
9,1,1846,16.402
10,1,1846,10.258
11,1,1846,-1.1469999999999994
12,1,1846,0.38499999999999884
1,1,1847,-8.958000000000002
2,1,1847,-1.6470000000000005
3,1,1847,-0.9359999999999996
4,1,1847,9.488999999999999
5,1,1847,15.688
6,1,1847,19.01
7,1,1847,21.546
8,1,1847,22.016
9,1,1847,16.868000000000002
10,1,1847,7.895
11,1,1847,1.5660000000000018
12,1,1847,-5.8180000000000005
1,1,1848,-10.661
2,1,1848,-0.8579999999999998
3,1,1848,2.9230000000000014
4,1,1848,12.235000000000003
5,1,1848,14.821
6,1,1848,22.812
7,1,1848,23.493000000000006
8,1,1848,22.793000000000003
9,1,1848,15.017000000000001
10,1,1848,10.609000000000002
11,1,1848,3.7850000000000015
12,1,1848,-3.0489999999999995
1,1,1849,-7.109
2,1,1849,-2.7059999999999995
3,1,1849,0.10199999999999913
4,1,1849,7.257000000000002
5,1,1849,15.118000000000002
6,1,1849,20.743000000000002
7,1,1849,21.973000000000003
8,1,1849,21.481999999999996
9,1,1849,13.941
10,1,1849,10.008000000000001
11,1,1849,6.336000000000001
12,1,1849,-4.246
1,1,1850,-9.283000000000001
2,1,1850,-2.861999999999999
3,1,1850,-1.0799999999999996
4,1,1850,7.024
5,1,1850,15.052999999999999
6,1,1850,21.940000000000005
7,1,1850,22.716000000000005
8,1,1850,24.08
9,1,1850,14.635000000000003
10,1,1850,10.081999999999999
11,1,1850,3.4389999999999987
12,1,1850,-0.9620000000000002
1,1,1851,-5.88
2,1,1851,-4.3709999999999996
3,1,1851,0.9029999999999995
4,1,1851,9.462
5,1,1851,18.615000000000002
6,1,1851,18.918999999999997
7,1,1851,22.402
8,1,1851,22.135
9,1,1851,17.756
10,1,1851,10.82
11,1,1851,8.524000000000003
12,1,1851,-1.2349999999999994
1,1,1852,-2.105000000000001
2,1,1852,-3.283000000000001
3,1,1852,-0.15699999999999925
4,1,1852,4.744000000000001
5,1,1852,13.887999999999998
6,1,1852,19.865999999999996
7,1,1852,19.865000000000002
8,1,1852,20.041999999999998
9,1,1852,14.851
10,1,1852,9.581000000000001
11,1,1852,4.222000000000001
12,1,1852,0.44399999999999945
1,1,1853,-1.010000000000001
2,1,1853,0.19300000000000023
3,1,1853,3.2809999999999997
4,1,1853,7.081000000000002
5,1,1853,16.028000000000002
6,1,1853,19.78
8,1,1853,22.209000000000003
9,1,1853,14.616
10,1,1853,11.404000000000002
11,1,1853,1.6029999999999984
12,1,1853,-4.188
1,1,1854,-5.821
2,1,1854,-4.011
4,1,1854,5.593
5,1,1854,17.03
6,1,1854,18.787
7,1,1854,22.687000000000005
8,1,1854,20.637000000000004
9,1,1854,13.799000000000001
10,1,1854,10.537
11,1,1854,3.897999999999999
12,1,1854,1.578999999999999
1,1,1855,-5.975999999999999
2,1,1855,-4.0009999999999994
3,1,1855,3.826999999999998
4,1,1855,9.275
5,1,1855,17.706000000000003
6,1,1855,22.602
7,1,1855,22.05
8,1,1855,20.619
9,1,1855,12.49
10,1,1855,11.331999999999999
11,1,1855,1.529999999999999
12,1,1855,-7.667
1,1,1856,-0.7080000000000001
2,1,1856,-2.24
3,1,1856,-2.4689999999999994
4,1,1856,7.71
5,1,1856,15.511999999999999
6,1,1856,20.336
7,1,1856,20.489
8,1,1856,19.921
9,1,1856,15.251
10,1,1856,7.315000000000001
11,1,1856,-0.5329999999999993
12,1,1856,1.8379999999999994
1,1,1857,-1.3600000000000003
2,1,1857,-5.444999999999999
3,1,1857,1.267
4,1,1857,10.156
5,1,1857,15.551
6,1,1857,19.531
7,1,1857,20.539000000000005
8,1,1857,19.366000000000003
9,1,1857,12.705
10,1,1857,9.363000000000001
11,1,1857,1.7989999999999995
12,1,1857,-0.9959999999999999
1,1,1858,-8.594000000000001
2,1,1858,-8.248999999999999
3,1,1858,0.057999999999999045
4,1,1858,6.912000000000001
5,1,1858,15.396
6,1,1858,17.812
7,1,1858,22.934
8,1,1858,20.513
9,1,1858,15.359
10,1,1858,11.363999999999999
11,1,1858,-0.49499999999999905
12,1,1858,-1.5360000000000007
1,1,1859,-3.8540000000000005
2,1,1859,-1.6939999999999995
3,1,1859,1.678999999999999
4,1,1859,10.164000000000001
5,1,1859,16.577
6,1,1859,18.746000000000002
7,1,1859,22.148
8,1,1859,23.154
9,1,1859,16.788000000000004
10,1,1859,9.935000000000002
11,1,1859,2.3499999999999983
12,1,1859,-0.29800000000000026
1,1,1860,-1.4860000000000007
2,1,1860,-1.947
3,1,1860,-1.7439999999999996
4,1,1860,8.736
5,1,1860,14.556999999999999
6,1,1860,20.778999999999996
7,1,1860,21.657000000000004
8,1,1860,22.097000000000005
9,1,1860,17.269000000000002
10,1,1860,8.456
11,1,1860,1.6979999999999982
12,1,1860,-1.3260000000000005
1,1,1861,-11.622000000000002
2,1,1861,-4.2410000000000005
3,1,1861,2.506000000000002
4,1,1861,5.738999999999999
5,1,1861,12.125000000000002
6,1,1861,19.168
8,1,1861,19.899000000000004
9,1,1861,15.140000000000002
10,1,1861,7.108000000000002
11,1,1861,6.25
12,1,1861,-4.916
1,1,1862,-7.297
2,1,1862,-8.841
3,1,1862,2.911999999999999
4,1,1862,9.818999999999999
5,1,1862,16.367
6,1,1862,21.46
7,1,1862,22.241
8,1,1862,20.522
9,1,1862,15.856
10,1,1862,7.564000000000001
11,1,1862,-0.9500000000000005
12,1,1862,-8.644
1,1,1863,-2.649
2,1,1863,-1.366
3,1,1863,3.8619999999999997
4,1,1863,6.280000000000001
5,1,1863,17.092
6,1,1863,19.014000000000003
7,1,1863,20.779999999999998
8,1,1863,20.764999999999997
9,1,1863,18.228
10,1,1863,9.028
11,1,1863,4.017999999999999
12,1,1863,-2.96
1,1,1864,-8.758
2,1,1864,-2.609000000000001
3,1,1864,4.923000000000002
4,1,1864,8.174000000000001
5,1,1864,12.225000000000001
6,1,1864,21.189999999999998
7,1,1864,19.693
8,1,1864,19.976000000000003
9,1,1864,15.447000000000001
10,1,1864,7.829
11,1,1864,1.5399999999999991
12,1,1864,-6.223
1,1,1865,-0.4510000000000009
2,1,1865,-5.280000000000001
3,1,1865,0.3080000000000006
4,1,1865,7.000999999999999
5,1,1865,15.942
6,1,1865,16.982
7,1,1865,22.554000000000002
8,1,1865,20.744999999999997
9,1,1865,12.891000000000002
10,1,1865,10.057000000000002
11,1,1865,4.095999999999999
12,1,1865,-3.2529999999999997
1,1,1866,-2.1799999999999997
2,1,1866,-3.2319999999999993
3,1,1866,4.507000000000001
4,1,1866,8.499
5,1,1866,13.728
6,1,1866,20.851000000000003
7,1,1866,22.253999999999998
8,1,1866,20.017999999999997
9,1,1866,17.932000000000006
10,1,1866,5.095
11,1,1866,1.9309999999999998
12,1,1866,-2.4710000000000005
1,1,1867,0.769
2,1,1867,-1.1289999999999998
3,1,1867,-2.4610000000000003
4,1,1867,9.16
5,1,1867,15.195
6,1,1867,17.777
7,1,1867,21.942
8,1,1867,19.299999999999997
9,1,1867,14.487
10,1,1867,9.378000000000002
11,1,1867,-0.10900000000000058
12,1,1867,-2.2330000000000005
1,1,1868,-4.418000000000001
2,1,1868,-4.959000000000001
3,1,1868,0.6579999999999981
4,1,1868,7.341
5,1,1868,15.006000000000002
6,1,1868,20.865000000000002
7,1,1868,21.264
8,1,1868,21.502
9,1,1868,17.251
10,1,1868,10.843000000000002
11,1,1868,1.5029999999999986
12,1,1868,-0.4339999999999991
1,1,1869,-8.361
2,1,1869,0.8489999999999991
3,1,1869,4.432999999999999
4,1,1869,8.270999999999999
5,1,1869,16.613
6,1,1869,19.479999999999997
7,1,1869,20.266000000000005
8,1,1869,22.214000000000006
9,1,1869,14.998000000000001
10,1,1869,10.986
11,1,1869,4.583999999999999
12,1,1869,0.20399999999999827
1,1,1870,-1.8350000000000006
2,1,1870,-8.652
3,1,1870,0.9700000000000013
4,1,1870,6.651000000000002
5,1,1870,16.114
6,1,1870,18.261
7,1,1870,21.298
8,1,1870,19.298000000000002
9,1,1870,13.097
10,1,1870,7.1209999999999996
11,1,1870,7.559999999999999
12,1,1870,-3.1379999999999995
1,1,1871,-6.453000000000001
2,1,1871,-7.348000000000002
3,1,1871,0.306999999999999
4,1,1871,7.717
5,1,1871,12.734
6,1,1871,18.756000000000004
7,1,1871,22.615
8,1,1871,22.016
9,1,1871,13.838000000000001
10,1,1871,5.62
11,1,1871,5.123000000000002
12,1,1871,-3.233000000000001
1,1,1872,-1.856000000000001
2,1,1872,-8.75
3,1,1872,2.7540000000000004
4,1,1872,11.406
5,1,1872,20.127000000000002
6,1,1872,18.753999999999998
7,1,1872,20.673
8,1,1872,21.019
9,1,1872,16.869
10,1,1872,9.706
11,1,1872,6.299
12,1,1872,0.0890000000000018
1,1,1873,-0.26900000000000074
2,1,1873,-3.512
3,1,1873,2.574999999999999
4,1,1873,8.262999999999998
5,1,1873,14.575000000000001
6,1,1873,19.649
7,1,1873,21.992
8,1,1873,21.645
9,1,1873,14.861
10,1,1873,10.008000000000001
11,1,1873,3.054
12,1,1873,-1.087000000000001
1,1,1874,-3.4479999999999995
2,1,1874,-3.8640000000000008
3,1,1874,-1.1110000000000002
4,1,1874,8.782
5,1,1874,12.486000000000002
6,1,1874,19.332
7,1,1874,21.095000000000002
8,1,1874,21.866000000000003
9,1,1874,16.528
10,1,1874,9.401
11,1,1874,2.320999999999999
12,1,1874,3.574
1,1,1875,-4.619
2,1,1875,-5.093000000000001
3,1,1875,-5.274000000000001
4,1,1875,4.7200000000000015
5,1,1875,14.700999999999999
6,1,1875,23.066
7,1,1875,22.483999999999998
8,1,1875,20.19
9,1,1875,12.410000000000002
10,1,1875,8.098
11,1,1875,2.989000000000001
12,1,1875,-8.18
1,1,1876,-8.728
2,1,1876,-3.1379999999999995
3,1,1876,4.957999999999999
4,1,1876,11.092000000000002
5,1,1876,13.358000000000002
6,1,1876,20.320999999999998
7,1,1876,21.656000000000002
8,1,1876,20.435000000000002
9,1,1876,16.313
10,1,1876,7.322999999999999
11,1,1876,-1.0490000000000008
12,1,1876,-3.4220000000000006
1,1,1877,-4.581999999999999
2,1,1877,-3.8040000000000007
3,1,1877,2.2719999999999985
4,1,1877,7.791000000000001
5,1,1877,14.459000000000001
6,1,1877,19.399
7,1,1877,20.951
8,1,1877,21.036
9,1,1877,13.898
10,1,1877,7.021
11,1,1877,3.7659999999999982
12,1,1877,-2.562
1,1,1878,-5.795000000000001
2,1,1878,-2.7200000000000006
3,1,1878,1.5909999999999989
4,1,1878,9.104000000000001
5,1,1878,14.844000000000001
6,1,1878,19.966
7,1,1878,19.499000000000002
8,1,1878,20.234
9,1,1878,17.553
10,1,1878,11.766000000000002
11,1,1878,7.017000000000001
12,1,1878,1.0600000000000007
1,1,1879,-5.213000000000001
2,1,1879,1.272
3,1,1879,0.7870000000000015
4,1,1879,9.908999999999999
5,1,1879,15.674000000000001
6,1,1879,20.604
7,1,1879,21.135000000000005
8,1,1879,19.418
10,1,1879,9.310000000000002
11,1,1879,1.4340000000000015
12,1,1879,-6.4559999999999995
1,1,1880,-8.717
2,1,1880,-6.981999999999999
3,1,1880,-2.212
4,1,1880,8.114000000000003
5,1,1880,13.959
6,1,1880,19.358999999999998
7,1,1880,22.23
8,1,1880,20.134999999999998
9,1,1880,14.901000000000002
10,1,1880,9.451
11,1,1880,3.6550000000000007
12,1,1880,-1.3399999999999994
1,1,1881,-6.657000000000001
2,1,1881,-4.72
3,1,1881,0.5640000000000001
4,1,1881,6.917999999999998
5,1,1881,14.869000000000002
6,1,1881,18.068000000000005
7,1,1881,21.145999999999997
8,1,1881,20.423
9,1,1881,14.024000000000001
10,1,1881,6.880000000000001
11,1,1881,1.0269999999999988
12,1,1881,-4.085000000000001
1,1,1882,-2.0740000000000003
2,1,1882,-3.0250000000000004
3,1,1882,4.764000000000001
4,1,1882,8.41
5,1,1882,15.417
6,1,1882,18.275
7,1,1882,23.985000000000003
8,1,1882,20.893
9,1,1882,16.595000000000002
10,1,1882,6.839000000000001
11,1,1882,4.383000000000001
12,1,1882,-2.7360000000000007
1,1,1883,-8.576
2,1,1883,-6.635000000000001
3,1,1883,-0.9890000000000004
4,1,1883,6.444000000000002
5,1,1883,15.837
6,1,1883,20.518
7,1,1883,23.352000000000004
8,1,1883,20.871000000000002
9,1,1883,17.131
10,1,1883,10.003000000000002
11,1,1883,4.343
12,1,1883,-2.3820000000000006
1,1,1884,-4.360999999999999
2,1,1884,-1.0349999999999997
3,1,1884,0.5339999999999989
4,1,1884,6.702000000000001
5,1,1884,14.671000000000001
6,1,1884,18.627
7,1,1884,21.508
8,1,1884,18.366000000000003
9,1,1884,13.565999999999999
10,1,1884,9.000000000000002
11,1,1884,1.0489999999999988
12,1,1884,1.4499999999999997
1,1,1885,-6.448
2,1,1885,-2.1620000000000004
3,1,1885,2.066000000000001
4,1,1885,9.144000000000002
5,1,1885,15.640999999999998
6,1,1885,20.762
7,1,1885,23.225000000000005
8,1,1885,19.063000000000002
9,1,1885,15.327
10,1,1885,11.581
11,1,1885,1.7789999999999988
12,1,1885,-1.8699999999999999
1,1,1886,-1.1660000000000004
2,1,1886,-5.239
3,1,1886,-0.682999999999999
4,1,1886,8.546000000000003
5,1,1886,15.762
6,1,1886,19.387000000000004
7,1,1886,19.793
8,1,1886,20.633
9,1,1886,15.505
10,1,1886,7.574000000000002
11,1,1886,4.058999999999998
12,1,1886,4.031000000000001
1,1,1887,-2.7339999999999995
2,1,1887,-5.263000000000001
3,1,1887,1.4979999999999984
4,1,1887,7.557999999999999
5,1,1887,17.448
6,1,1887,17.166999999999998
7,1,1887,21.228000000000005
8,1,1887,20.339999999999996
9,1,1887,17.762999999999998
10,1,1887,8.815
11,1,1887,4.957000000000002
12,1,1887,0.8639999999999997
1,1,1888,-7.511
2,1,1888,-6.320000000000001
3,1,1888,1.6050000000000018
4,1,1888,9.993999999999998
5,1,1888,15.050000000000002
6,1,1888,18.518000000000004
7,1,1888,20.909000000000002
8,1,1888,19.992000000000004
9,1,1888,15.267999999999999
10,1,1888,10.406000000000002
11,1,1888,0.23200000000000012
12,1,1888,-5.582999999999999
1,1,1889,-8.987
2,1,1889,-1.8829999999999991
3,1,1889,-0.993000000000001
4,1,1889,8.668000000000003
5,1,1889,16.562
6,1,1889,19.398
7,1,1889,23.278999999999996
8,1,1889,21.227000000000004
9,1,1889,12.987000000000002
10,1,1889,11.362
11,1,1889,4.183999999999999
12,1,1889,-5.885000000000001
1,1,1890,-3.9399999999999995
2,1,1890,-6.133000000000001
3,1,1890,3.209000000000002
4,1,1890,10.703
5,1,1890,16.749000000000002
6,1,1890,17.975
7,1,1890,23.131000000000004
8,1,1890,23.754
9,1,1890,15.528000000000002
10,1,1890,8.267999999999999
11,1,1890,3.465000000000001
12,1,1890,-8.664
1,1,1891,-7.053999999999999
2,1,1891,-7.454000000000001
3,1,1891,2.567000000000002
4,1,1891,7.143
5,1,1891,16.43
6,1,1891,19.973000000000006
7,1,1891,23.376000000000005
8,1,1891,21.692999999999998
9,1,1891,15.986
10,1,1891,8.945
11,1,1891,0.6509999999999987
12,1,1891,-1.1579999999999993
1,1,1892,-6.179
2,1,1892,-0.7979999999999995
3,1,1892,1.079
4,1,1892,8.94
5,1,1892,16.619
6,1,1892,21.71
7,1,1892,21.187
8,1,1892,21.577
9,1,1892,18.601999999999997
10,1,1892,10.521000000000003
11,1,1892,0.6160000000000012
12,1,1892,-4.077999999999999
1,1,1893,-11.849000000000002
2,1,1893,-4.382999999999999
3,1,1893,0.9620000000000002
4,1,1893,4.427000000000001
5,1,1893,13.491
6,1,1893,18.104
7,1,1893,20.945999999999998
8,1,1893,20.593000000000004
9,1,1893,14.834000000000001
10,1,1893,10.468
11,1,1893,4.122999999999999
12,1,1893,-2.2479999999999993
1,1,1894,-8.164
2,1,1894,-2.192999999999999
3,1,1894,2.4350000000000014
4,1,1894,8.362
5,1,1894,14.664000000000001
6,1,1894,16.838
7,1,1894,22.053000000000004
8,1,1894,20.910999999999998
9,1,1894,13.052000000000001
10,1,1894,9.566
11,1,1894,1.275000000000001
12,1,1894,-2.9090000000000003
1,1,1895,1.311
2,1,1895,-3.291
3,1,1895,1.4040000000000004
4,1,1895,7.823999999999999
6,1,1895,18.571999999999996
7,1,1895,23.188
8,1,1895,21.197000000000003
9,1,1895,14.852000000000002
10,1,1895,11.370000000000001
11,1,1895,3.0300000000000007
12,1,1895,-5.458
1,1,1896,-10.546
2,1,1896,-4.564
3,1,1896,0.3799999999999986
4,1,1896,5.059999999999999
5,1,1896,14.176000000000002
6,1,1896,19.665999999999997
7,1,1896,21.574999999999996
8,1,1896,21.975000000000005
9,1,1896,16.828
10,1,1896,13.291
11,1,1896,1.2770000000000004
12,1,1896,-1.6310000000000002
1,1,1897,-5.427
2,1,1897,-2.3050000000000006
3,1,1897,3.1350000000000007
4,1,1897,10.344
5,1,1897,17.256
6,1,1897,20.18
7,1,1897,23.386999999999997
8,1,1897,22.286
9,1,1897,17.373
10,1,1897,9.022000000000002
12,1,1897,-4.799000000000001
1,1,1898,-3.247
2,1,1898,-2.2950000000000004
3,1,1898,-1.8690000000000002
4,1,1898,6.917000000000001
5,1,1898,16.234
6,1,1898,17.736
7,1,1898,21.055
8,1,1898,20.921
9,1,1898,14.422000000000002
10,1,1898,7.589000000000002
11,1,1898,4.217999999999999
12,1,1898,0.8790000000000002
1,1,1899,0.711000000000001
2,1,1899,-1.7900000000000007
3,1,1899,1.524000000000001
4,1,1899,9.803999999999998
5,1,1899,16.505000000000003
6,1,1899,17.92
7,1,1899,21.607000000000003
8,1,1899,19.011000000000003
9,1,1899,16.474
10,1,1899,8.699000000000002
11,1,1899,3.634000000000002
12,1,1899,-6.585000000000001
1,1,1900,-3.615000000000001
2,1,1900,-1.2629999999999995
3,1,1900,0.037999999999998285
4,1,1900,7.723999999999999
5,1,1900,15.408000000000001
6,1,1900,18.875999999999998
7,1,1900,22.603
8,1,1900,22.549000000000003
9,1,1900,14.408
10,1,1900,11.11
11,1,1900,1.5530000000000006
12,1,1900,0.459
1,1,1901,-5.823
2,1,1901,-2.8530000000000006
3,1,1901,3.052999999999998
4,1,1901,9.035
5,1,1901,15.676
6,1,1901,22.622
7,1,1901,22.073999999999998
8,1,1901,21.588
9,1,1901,14.139999999999999
10,1,1901,8.599
11,1,1901,1.622999999999999
12,1,1901,2.1359999999999997
1,1,1902,0.3210000000000019
2,1,1902,-0.9270000000000008
3,1,1902,1.6360000000000006
4,1,1902,7.1209999999999996
5,1,1902,13.763000000000002
6,1,1902,19.650000000000002
7,1,1902,19.613
8,1,1902,20.719
9,1,1902,14.088000000000003
10,1,1902,7.310999999999999
11,1,1902,-2.649
12,1,1902,-6.880000000000001
1,1,1903,-4.1400000000000015
2,1,1903,0.11599999999999809
3,1,1903,3.404999999999999
4,1,1903,9.925999999999998
5,1,1903,15.692000000000002
6,1,1903,20.288
7,1,1903,21.711000000000006
8,1,1903,20.862
9,1,1903,16.139
10,1,1903,9.395999999999999
11,1,1903,4.012000000000001
12,1,1903,-2.688
1,1,1904,-6.765
2,1,1904,0.27200000000000163
3,1,1904,-0.3640000000000004
4,1,1904,7.28
5,1,1904,13.899000000000001
6,1,1904,18.430999999999997
7,1,1904,21.043
8,1,1904,20.8
9,1,1904,14.738
10,1,1904,10.089000000000002
11,1,1904,2.1429999999999993
12,1,1904,-0.22699999999999992
1,1,1905,-7.073
2,1,1905,-2.8760000000000003
3,1,1905,0.2729999999999993
4,1,1905,7.779000000000002
5,1,1905,16.214000000000002
6,1,1905,20.017000000000003
7,1,1905,22.294
8,1,1905,22.692000000000004
9,1,1905,16.689
10,1,1905,10.234
11,1,1905,6.065999999999999
12,1,1905,-1.8190000000000004
1,1,1906,-2.1479999999999992
2,1,1906,-2.0379999999999994
3,1,1906,4.837999999999999
4,1,1906,10.142999999999999
5,1,1906,17.951999999999998
6,1,1906,20.889000000000003
7,1,1906,21.734
8,1,1906,19.171000000000003
9,1,1906,14.081
10,1,1906,7.066000000000002
11,1,1906,4.316
12,1,1906,-0.48699999999999993
1,1,1907,-6.389
2,1,1907,-6.554
3,1,1907,-0.8199999999999995
4,1,1907,6.299
5,1,1907,18.106
6,1,1907,19.374
7,1,1907,21.369999999999997
8,1,1907,20.265000000000004
9,1,1907,15.171000000000001
10,1,1907,10.867
11,1,1907,-0.6620000000000006
12,1,1907,-2.8839999999999995
1,1,1908,-4.351000000000001
2,1,1908,-0.7520000000000001
3,1,1908,0.8929999999999991
4,1,1908,7.352000000000002
5,1,1908,15.931000000000003
6,1,1908,19.198
7,1,1908,21.208999999999996
8,1,1908,20.024
9,1,1908,14.854999999999999
10,1,1908,7.159000000000002
11,1,1908,-1.6690000000000005
12,1,1908,-5.2860000000000005
1,1,1909,-7.994999999999999
2,1,1909,-7.547
4,1,1909,7.213000000000002
5,1,1909,15.065
6,1,1909,18.625999999999998
7,1,1909,22.109
8,1,1909,21.887999999999998
9,1,1909,19.637999999999998
10,1,1909,12.043
11,1,1909,4.0329999999999995
12,1,1909,0.4239999999999987
1,1,1910,-2.3639999999999994
2,1,1910,0.29100000000000076
3,1,1910,2.022999999999999
4,1,1910,9.642000000000001
5,1,1910,16.047
6,1,1910,19.891
7,1,1910,21.447999999999997
8,1,1910,19.711
9,1,1910,15.668
10,1,1910,7.488
11,1,1910,5.062000000000002
12,1,1910,-0.3700000000000002
1,1,1911,-5.703
2,1,1911,-10.603
3,1,1911,-0.32299999999999923
4,1,1911,8.222
5,1,1911,17.176000000000002
6,1,1911,17.803
7,1,1911,20.427000000000003
8,1,1911,20.708000000000002
9,1,1911,14.756
10,1,1911,9.548
11,1,1911,4.810999999999998
12,1,1911,-2.7540000000000004
1,1,1912,-6.983000000000001
2,1,1912,-3.3419999999999996
3,1,1912,3.7240000000000015
4,1,1912,7.034000000000001
5,1,1912,12.574000000000002
6,1,1912,19.381000000000004
7,1,1912,19.241999999999997
8,1,1912,19.401999999999997
9,1,1912,14.510000000000002
10,1,1912,4.649999999999999
11,1,1912,2.1159999999999988
12,1,1912,0.885000000000002
1,1,1913,-4.005999999999999
2,1,1913,-3.9
3,1,1913,4.578000000000001
4,1,1913,10.598
5,1,1913,13.782000000000002
6,1,1913,17.456
7,1,1913,19.860999999999997
8,1,1913,20.718
9,1,1913,16.436999999999998
10,1,1913,8.411000000000001
11,1,1913,4.651000000000001
12,1,1913,1.0480000000000012
1,1,1914,-4.632
2,1,1914,1.0829999999999984
3,1,1914,5.142000000000001
4,1,1914,9.237000000000002
5,1,1914,15.487000000000002
6,1,1914,19.521
7,1,1914,21.994999999999997
8,1,1914,19.194
9,1,1914,13.142000000000001
10,1,1914,7.4010000000000025
11,1,1914,-1.159000000000001
12,1,1914,-0.83
1,1,1915,0.2990000000000019
2,1,1915,-1.6590000000000003
3,1,1915,0.5700000000000018
4,1,1915,9.197000000000001
5,1,1915,14.026000000000002
6,1,1915,19.203
7,1,1915,22.351000000000006
8,1,1915,18.820000000000004
9,1,1915,14.088000000000003
10,1,1915,7.7490000000000006
11,1,1915,3.1840000000000006
12,1,1915,0.7559999999999987
1,1,1916,-1.9539999999999995
2,1,1916,-0.31400000000000045
3,1,1916,3.4060000000000006
4,1,1916,9.475
5,1,1916,14.205000000000002
6,1,1916,18.562000000000005
7,1,1916,20.847000000000005
8,1,1916,19.326
9,1,1916,13.823
10,1,1916,9.605
11,1,1916,3.350000000000001
12,1,1916,-0.6659999999999993
1,1,1917,-3.435
2,1,1917,-8.879
3,1,1917,-0.6259999999999997
4,1,1917,9.642999999999999
5,1,1917,13.205
6,1,1917,19.645000000000003
7,1,1917,20.308
8,1,1917,21.601
9,1,1917,15.335999999999999
10,1,1917,10.075
11,1,1917,6.341999999999999
12,1,1917,-2.9109999999999996
1,1,1918,-1.2440000000000002
2,1,1918,-1.6420000000000003
3,1,1918,1.5340000000000014
4,1,1918,9.466000000000001
5,1,1918,13.475000000000001
6,1,1918,18.332000000000004
7,1,1918,20.844
8,1,1918,19.788999999999998
9,1,1918,18.136000000000003
10,1,1918,13.85
11,1,1918,2.325999999999999
12,1,1918,-0.30300000000000044
1,1,1919,-2.2340000000000004
2,1,1919,-3.303
